director_id,director,year,category
143478,MATTHEW LAWRENCE,2016,Festival Award
143486,KASPER COLLIN,2016,Pinkenson Award
143489,NIKŠA SVILIČIĆ,2009,Golden Pyramid
143491,KEITH R. CLARKE,1995,CableACE
143493,LIVIU CIULEI,1965,Best Director
143496,NICK PARSONS,1996,AFI Award
143499,GIL BREALEY,1996,Cecil Holmes Award
143504,KEN G. HALL,1976,Raymond Longford Award
143505,TED SEARS,1959,Grammy
143508,INGEBORG JANSEN,2002,Prize of the Children's Short Film Competition
143509,ARCHIE BARON,1996,Golden FIPA
143510,ARCHIE GIPS,2015,Primetime Emmy
143511,ARTUR ARISTAKISYAN,1994,Wolfgang Staudte Award
143522,TOMAS HEJTMANEK,2003,Best Central European Documentary
143524,MARIYA SAAKYAN,2013,Golden Apricot (First Prize)
143526,DAMIÁN ACOSTA ESPARZA,1986,Silver Ariel
143527,FENG KAI,2012,Golden Horse Award
143529,XIE FEI,1993,Golden Berlin Bear
143540,BING BAILEY,2013,Festival Award
143541,GAURI SHINDE,2013,Apsara Award
143549,MAHESH MATHAI,2001,Audience Award
143551,NIALL HEERY,2007,IFTA Award
143553,VICENTE BONET,2013,Festival Prize
143556,RON NYSWANER,1994,Oscar
143570,JAN CZARLEWSKI,2013,Gold Hugo
143588,ALAIN DELON,1964,Golden Globe
143602,TAKUYA FUKUSHIMA,2009,Japanese Eyes: Best Film
143603,YUTAKA YAMAZAKI,2017,Asian Film Award
143607,ANTHONY BAXTER,2011,Audience Award
143616,OLIVIER COUSSEMACQ,2010,Golden Gateway
143618,MALCOLM SUTHERLAND,2010,The Annecy Cristal
143626,SØREN PILMARK,2007,Oscar
143639,MAXIME PACCALET,2011,Short Grand Prix
143640,SEGUNDO RAMOS,1979,Gawad Urian Award
143641,FUNG CHI-KEUNG,2013,Hong Kong Film Award
143643,EVAN ABRAMSON,2012,Film Award
143644,TANIA HERMIDA,2008,Golden India Catalina
143650,LUIGI PERELLI,1995,Best Italian Short Film of the Year - Special Mention
143652,ÁNGEL DEL POZO,1976,Prize of the National Syndicate of Spectacle
143653,HAN YAN,2016,China Film Directors' Guild Award
143656,HITOSHI TAKEKIYO,1992,Special Jury Prize
143657,JONATHAN NEIL DIXON,2004,International Film Award
143658,THIAGARAJAN KUMARARAJA,2012,Golden Lotus Award
143660,JOJO HENRICKSON,2015,Jury Prize
143665,EDDIE FONG LING-CHING,1996,AFI Award
143676,DOUG ROOS,2012,Award of Merit
143689,JOSEPH STRICK,1971,Oscar
143695,WALTER JANSSEN,1968,Honorary Award
143696,PABLO MALO,2005,Goya
143698,ANNA RODGERS,2016,IFTA Award
143702,DON OWEN,1968,Golden Berlin Bear
143708,ROMAN KROITOR,1980,Oscar
143714,JOHN RIDLEY,2014,Oscar
143786,JORGE MANRIQUE,1989,Silver Ariel
143787,VIKTOR TAUŠ,2014,Czech Lion
143790,KARIN BABINSKÁ,2007,Golden Zenith
143793,ALAN COTON,2009,Special Silver Goddess
143796,MICHAEL J. GALLAGHER,2007,Audience Award
143804,GUSTAVO MOHENO,2017,Silver Ariel
143807,ULRIKA BENGTS,2014,Best Directorial Debut
143810,JOAN TEWKESBURY,1976,Golden Globe
143815,BERNI GOLDBLAT,2017,Crystal Bear
143817,BEN RUSSELL,2016,Golden Berlin Bear for Best Short Film
143836,MARC FUSCO,2011,Best Director
143837,TOM MORRIS,2012,Breakthrough Filmmaker Award
143838,ARNE SUCKSDORFF,1954,Grand Silver Plaque
143849,CARLOS GIL,2002,International Fantasy Film Award
143850,NICK SANDOW,2014,Best of the Fest
143858,MARIANNE BAKKE,2012,Amanda
143859,DRU BROWN,2014,Audience Award
143860,AGLIBERTO MELENDEZ,1990,Premio ACE
143861,ERIC HEUMANN,1994,BAFTA Film Award
143865,MARCO VAN GEFFEN,2007,Palme d'Or - Best Short Film
143870,EMILY HUBLEY,2014,The Animation Award
143874,STEPHEN VERONA,1972,Oscar
143875,DOUG SHULTZ,2014,Emmy
143879,PARE LORENTZ,1985,Career Achievement Award
143881,ROSS BAGDASARIAN,1961,Grammy
143884,TIMOTHY J. NELSON,2001,Film Award
143889,DAN SALLITT,2012,Best International Feature Film
143891,JOANNA QUINN,1998,Oscar
143925,VINCE MARCELLO,2007,Ashland Independent Film Award
143928,ZDENĚK JIRÁSKÝ,2014,Audience Choice Award
143936,PIERRE AKNINE,2011,Best Screenplay
143937,JOHN GORRIE,1976,BAFTA TV Award
143938,CALVIN LEE REEDER,2016,Best Director
143946,DONNIE ANDERSON,2004,Gemini
143947,SERGEI BODROV,1990,Wolfgang Staudte Award
143967,LÜ YUE,1996,Oscar
143990,MARCY GARRIOTT,2007,Audience Award
143991,YULIYA SOLNTSEVA,1961,Best Director
143997,JACOB GRØNLYKKE,1998,NDR Promotion Prize - Honorable Mention
144000,XAVIER RIBERA,2004,Special Mention
144001,VINEETH SREENIVASAN,2016,Asianet Film Award
144004,NATHANIEL DORSKY,2013,Best Experimental Documentary
144006,ALFREDO JOSKOWICZ,1994,Silver Ariel
144007,ANTONIO CHAVARRÍAS,2004,Silver Ariel
144021,GARY MICHAEL SCHULTZ,2017,Leo
144022,JAMES MACTAGGART,1975,BAFTA TV Award
144025,JOE HEATH,2015,Festival Award
144026,NEUNG-HAN SONG,2000,Golden Alexander
144027,VINCENT PRICE,1986,Life Career Award
144037,IGOR KOVALYOV,2005,The Annecy Cristal
144056,SUSAN FROEMKE,2002,Oscar
144082,RIRKRIT TIRAVANIJA,2011,New Vision Award
144083,CLEVE NETTLES,2016,Festival Prize
144085,PETER TEMPLEMAN,2007,Oscar
144093,FÉLIX FERNÁNDEZ DE CASTRO,2011,CEC Award
144095,DIMIS DADIRAS,1969,Greek Competition Award
144097,TRAVIS WILKERSON,2011,SCAM Award
144104,MICHELANGE QUAY,2012,Screenplay Creation Fonds
144110,JAMSHED USMONOV,2003,European Special Jury Award
144136,DAVID DARG,2016,Oscar
144144,FRANCESCO CABRAS,2012,Shorts and Independent Section Award
144146,GODFREY CHESHIRE,2008,EDA Special Mention Award
144147,DAVID THACKER,1993,BAFTA TV Award
144148,DEAN HEWISON,2012,Film Award
144150,IAIN RIDDICK,2012,Emmy
144152,TRACEY D'ARCY,2003,Best Live Action Short Film - Honorable Mention
144158,CECILIA MARUM,2002,Special Prize
144160,MONICA BAXEVANI,2002,Best Soundtrack
144162,THOMAS H. INCE,1960,Star on the Walk of Fame
144163,WILLIAM S. HART,1988,In Memoriam Award
144165,CƯỜNG NGÔ,2012,New Asian Cinema
144168,MARBLE SLINGER,2012,Audience Award
144169,STEFAN KUBICKI,2015,Richard P. Rogers Spirit of Excellence Award
144182,RUSSELL COSTANZO,2011,Grand Jury Prize
144188,SEITH MANN,2003,Gold Plaque
144198,TIM LEWISTON,1998,Primetime Emmy
144201,ANJALI MENON,2009,NETPAC Award
144206,NAOKO YAMADA,2011,Notable Entry
144208,MARTINE CHARTRAND,2001,Golden Berlin Bear
144216,TYLER J. KUPFERER,2012,ASIFA/East Award
144222,STEVEN WOLOSHEN,2005,The Annecy Cristal
144223,SABINE MICHEL,2002,Audience Award
144226,JONATHAN STEDALL,1969,Flaherty Documentary Award
144228,JAROSLAV SOUKUP,2002,Plushy Lion
144230,MICHAEL FIMOGNARI,2002,ASC Heritage Award - Honorable Mention
144240,JON CARNOY,1997,Prix Panavision
144242,SALLA TYKKÄ,2014,Hamburg Short Film Award
144244,DENIS LAWSON,2006,Primetime Emmy
144248,ANNA VAN DER HEIDE,2016,Cinekid Film Award
144254,FRAN TORRES,2002,Best Short Film
144257,GENE RHEE,2002,New Directors/New Visions Award
144258,BRETT DONOWHO,2013,Best Narrative Feature
144262,JUSTIN VARAVA,2005,Special Jury Award
144263,MARINA GOLDOVSKAYA,1989,Special Jury Award
144274,ALEX WITHROW,2015,Breakthrough Director Spotlight Award
144276,KEIRDA BAHRUTH,2011,Audience Award
144277,WANDA JAKUBOWSKA,1948,Crystal Globe
144279,ERHARD RIEDLSPERGER,1990,Children's Film Festival: Award of the Maria Schell Foundation
144280,DOMINIC BRUNT,2013,British Soap Award
144284,HELEN SHAVER,1997,Saturn Award
144307,EAGLE PENNELL,1983,Gold Hugo
144308,EIJA-LIISA AHTILA,2011,Nordic Dox Award
144312,GONZALO TOBAL,2012,FEISAL Award - Special Mention
144318,ANTONIO MENDEZ ESPARZA,2012,New Directions Award - Special Mention
144337,ALAN EREIRA,2012,Sheffield Green Award
144338,HARTMUT BITOMSKY,2007,New Vision Award
144341,VICTOR STOLOFF,1943,Oscar
144342,AARON DOUGLAS JOHNSTON,2011,Grand Prize Chéries-Chéris
144346,MASHA NOVIKOVA,2007,RTP Award
144351,ANJA AL ERHAYEM,2007,Grand Jury Prize
144352,REX BLOOMSTEIN,1981,BAFTA TV Award
144356,MARCELA FERNÁNDEZ VIOLANTE,1982,Best Film
144357,GILBERTO GAZCÓN,1996,Silver Ariel
144358,LUCA BARBARESCHI,1986,Newcomer Award
144363,ÅSA BLANCK,2013,Jury Award
144369,JEAN-PAUL JANSSEN,1984,César
144370,THOMAS R. RONDINELLA,2012,Festival Prize
144373,JEFFREY KIMBALL,2012,SXSW Grand Jury Award
144374,KEVIN JEROME EVERSON,2016,Grand Jury Prize
144395,DUKE JOHNSON,2016,Oscar
144428,MINH NGUYEN-VO,2004,Golden Unicorn
144437,ALFONSO ARANDIA,2001,Atv Award
144438,MATTEO BOTRUGNO,2010,Lino Brocka Award
144441,EDUARDO GARCÍA MAROTO,1955,CEC Award
144442,RAFFAELE ANDREASSI,1960,Silver Berlin Bear
144448,ROB GRANT,2009,Jury Award
144453,ERIC WALTER,2012,Rondo Statuette
144454,KRISTINA HUMLE,2006,Grand Jury Prize
144455,RAY BURDIS,2013,BAFTA Scotland Award
144458,AARON MOORHEAD,2015,BloodGuts UK Horror Award
144475,CONOR HORGAN,2002,Prix UIP Cork (European Short Film)
144481,MAIKEN BAIRD,2014,Black Reel
144484,МИХАИЛ КАЛАТОЗИШВИЛИ,1992,Golden Berlin Bear
144496,LARENZ TATE,1999,Black Film Award
144512,PIETRA BRETTKELLY,2015,Best Documentary
144518,MEGAN DONEMAN,2009,The Whitehouse Project
144523,ENRIQUE GATO,2006,Best Short Film
144533,HANNE MYREN,2013,Black Pearl Award
144539,MIKAEL KRISTERSSON,1999,Guldbagge
144542,STINA WERENFELS,2016,Golden Olive Tree
144551,MARTA NOVÁKOVÁ,2006,First Work Award of the Student Jury
144553,ROB SMITS,2007,Best Feature-Length Documentary
144556,JURIS PODNIEKS,1990,IDA Award
144564,BINGJIAN ZHANG,2005,Narcisse Award
144567,LINUS TORELL,2004,Cinekid Film Award - Honorable Mention
144571,ALBERTO MORAIS,2014,IBAFF Award
144581,AMI DROZD,2011,Van Leer Group Foundation Award
144583,CARLOS GALETTINI,1997,Silver Condor
144585,RYAN KAWAMOTO,2005,Audience Award
144587,WILL JAMES MOORE,2008,Alan J. Bailey Award
144593,GLENN TRIGGS,2014,Haunted Award
144595,SEDAT YILMAZ,2011,Best Screenplay
144602,DUSTIN HOFFMAN,1998,Oscar
144711,BRUNO DE ALMEIDA,1995,International Jury Award
144731,HOANG A. DUONG,1994,Teddy
144733,JÜRGEN BRÜNING,1994,Best Film
144734,DOMINGA SOTOMAYOR CASTILLO,2012,FEISAL Award - Special Mention
144747,OSCAR BARNEY FINN,1985,Golden Berlin Bear
144748,SERGIO RENÁN,2014,Career Condor
144753,MICHAEL RIEBL,2016,Audience Award
144754,DIRK BELIËN,2003,Oscar
144760,MIKE COCKAYNE,2012,IFTA Award
144761,HERBERT DANSKA,1970,Interfilm Award
144762,RAMA BURSHTEIN,2016,Award of the Israeli Film Academy
144778,ALEKSANDR FAINTSIMMER,1951,Stalinskaya Premia
144780,PILAR RUIZ-GUTIÉRREZ,2000,Canal+ Award
144784,TATSUSHI OHMORI,2013,Blue Ribbon Award
144796,BORIS HARS-TSCHACHOTIN,2001,Prix Panavision
144804,MICHAEL KUPCZYK,2003,Golden Tadpole
144806,JOSÉ LEITÃO DE BARROS,1946,Grand Prize of the Festival
144809,PETER SMITH,2007,WGC Award
144810,RICHARD LADKANI,2005,Jury Prize
144830,KATRIN BOWEN,2013,Leo
144832,JERZY DOMARADZKI,1990,AFI Award
144837,SHARON LOCKHART,2010,New Vision Award
144839,ROBERT SHANNON,2016,Audience Award
144842,LEWIS KLAHR,2012,CinemaXXI Award for Short and Medium Films
144845,GEORGE GITTOES,2014,Amanda
144854,JANIE GEISER,2014,Internet Audience Award
144856,RAFFAELE PICCHIO,2016,Antonio Margheriti Award
144857,GREGG HELVEY,2010,Oscar
144877,JANE MAGNUSSON,2015,Short Film Award
144882,KIRILL MIKHANOVSKY,2007,Blue Angel
144888,VALIE EXPORT,1985,Golden Berlin Bear
144889,ALEXANDER HAMMID,1959,Golden Berlin Bear
144891,JUKKA KÄRKKÄINEN,2013,Jussi
144901,JODY SHAPIRO,2009,Chlotrudis Award
144908,HYEON-JEONG KIM,2005,Chlotrudis Award
144909,JONATHAN SCHWARTZ,2011,Primetime Emmy
144913,ŽELIMIR GVARDIOL,2002,Festival Prize
144965,CHEN HWAI-EN,2009,Lotus
144971,HUGH HARTFORD,2012,Celebrate Age Special Mention
144974,WILLIAM D. MACGILLIVRAY,2010,Atlantic Canadian Award
144985,ALISTAIR BANKS GRIFFIN,2010,Golden Camera
144989,ROBERT HILLMANN,1991,Oscar
144991,PIERRE JALLAUD,1985,Prize of the Ecumenical Jury - Special Mention
144994,MICHAEL HALL,2011,Golden Globe
145057,ADAM CHRISTIAN CLARK,2011,Jury Award
145064,VITTORIO DE SETA,1955,Award
145078,MARCELO BELTARMIO,2000,Uruguay Space Award - First Prize
145080,ESTEBAN MENIS,2004,Best Film
145081,SERGIO MAZZA,2015,Crystal Bear
145092,PJOTR SAPEGIN,2005,Amanda
145125,ALEXANDRA ZAROWNY,2017,WGC Award
145128,JONATHAN KALAFER,2012,Audience Award
145131,FAYE DUNAWAY,1977,Oscar
145189,PHILIP EULING,2002,Short Film Competition Prize
145190,ITAMAR KUBOVY,2012,Grammy
145191,GARETH SMITH,2000,Special Recognition
145196,KARL T. HIRSCH,2005,Festival Director's Award
145201,FAITH HUBLEY,1978,Oscar
145222,STEFAN MARJORAM,2000,RTS Television Award
145223,ALOY ADLAWAN,2014,Balanghai Trophy
145232,BRENT ANBE,2009,Video-on Demand Viewer's Choice Award
145235,DARCY PRENDERGAST,2015,SXSW Grand Jury Award
145238,JIM FLEIGNER,2006,Silver Medal for Excellence
145240,MAITE RIVERA CARBONELL,2001,Deutsches Kinderhilfswerk - Special Mention
145244,BAYRAM FAZLI,2010,Golden Frog
145247,PHILIPP FLEISCHMANN,2002,Emden Short Film Award
145250,CHRISTIAN BONKE,2011,CPH:DOX Award
145254,XIE JIN,1996,Jury Award
145266,GERT EMBRECHTS,1999,Grand Prize of the City of Portimão
145278,GEORGE T. NIERENBERG,1988,Gold Plaque
145279,JOSÉ ESTRADA,1985,Golden Prize
145280,CHRISTINE NOSCHESE,1985,Gold Hugo
145281,TODD LOOBY,2010,Gold Hugo
145285,CHRISTOPHER WILCHA,2009,Primetime Emmy
145296,GLENN HOLSTEN,2010,Audience Award - Honorable Mention
145298,KATY CHEVIGNY,2004,Audience Award
145310,UPENDRA,2011,Filmfare Award - Kannada Film Industry
145314,JUAN BAUTISTA STAGNARO,2007,Silver Condor
145321,RYAN O'NAN,2012,Audience Award
145325,DAVID W. LEITNER,2001,CINE Golden Eagle
145328,NIKYATU JUSU,2016,Short Film Award
145330,MARK MEDOFF,1987,Oscar
145335,JAMES KEITEL,1992,Certificate of Merit
145338,DONALD BOGGS,2008,Audience Award
145340,KATJA GAURILOFF,2004,Baltic Herring
145344,DENNIS POTTER,1982,Oscar
145352,MICHAEL CAINE,2003,Oscar
145451,MARK RAPPAPORT,2008,Saturn Award
145453,JUAN CARLOS MEDINA,2014,CinEuphoria
145459,VIKTOR POLESNÝ,1980,Cinéma du Réel Award
145461,JAN KRAUS,2003,Czech Lion
145462,PIERRE SAUVAGE,1987,Special Award
145466,RENEE TAJIMA-PENA,1989,Oscar
145473,FRED KELEMEN,1995,Golden Precolumbian Circle
145489,KARZAN KADER,2012,Audience Award
145499,ERIKA HNÍKOVÁ,2011,"Reader Jury of the ""Tagesspiegel"""
145507,JOHAN CARLSEN,2012,IBAFF Award
145508,STEWART SVAASAND,2015,BAFTA British Academy Children's Award
145509,ANDY CAPPER,2013,Audience Award
145511,FRANK ROSS,1954,Oscar
145514,JUAN VILLEGAS,2011,Silver Condor
145520,CARLO VIRZÌ,2011,Italian Competition Award
145532,JOHN SPOTTON,1967,Flaherty Documentary Award
145537,WOJCIECH ADAMCZYK,2016,Eagle
145538,SABINE GRUFFAT,2012,CPH:DOX Award
145539,MICHAL KOSAKOWSKI,2012,Audience Choice Award
145544,DAVID STREIT,2016,Festival Award
145545,KARL SIEBIG,1981,German Film Critics Award
145546,DAVID ZIEFF,1990,CINE Golden Eagle
145550,MATT CLARK,1988,Best Film
145551,SAM SHEPARD,1984,Oscar
145570,STEVEN KOVACS,1976,Oscar
145572,GHASEM EBRAHIMIAN,1981,Merit Award
145574,BOB ELLIS,1993,AFI Award
145587,COLIN GREGG,1984,BAFTA TV Award
145593,MAHDI FLEIFEL,2017,Grand Jury Prize
145738,ELÍAS QUEREJETA,2013,Iris Award
145750,DAVID VAN TAYLOR,2008,IDA Award
145753,JOHN CLARK MATTHEWS,1991,Andrew Carnegie Medal
145759,ROBERT HUGHES,2016,Primetime Emmy
145765,GUSTAVO SALMERÓN,2001,Canal+ Award
145779,FLORENCE MIAILHE,2006,"""La Femis"" Scholars' Award"
145794,DAVID GREENSPAN,2001,Second Place
145798,YVONNE RAINER,1988,Maya Deren Independent Film and Video Artists Award
145805,JEROME GARY,1986,Grand Jury Prize
145806,BRANDON SLAGLE,2017,Action on Film Award
145813,RICHARD ŘEŘICHA,2007,Czech Lion
145815,IVAN-GORAN VITEZ,2006,Jury Prize
145816,ANSON WILLIAMS,1983,Golden Globe
145817,BRAD FRASER,1994,Genie
145819,ANDREW HUANG,2012,Daytime Emmy
145821,ROBIN B. ARMSTRONG,1991,Audience Award
145823,NANCY KELLY,1957,Oscar
145826,MATTI KINNUNEN,2013,Silver Castle
145829,CHRISTIAN BRAAD THOMSEN,1984,Jury Prize
145833,BO MATHORNE,2011,Animated Encounters UWE European New Talent Award
145834,CLAUDIA GARDE,2010,Adolf Grimme Award
145835,PAUL RODRÍGUEZ,2002,ALMA Award
145839,PHILIP CHAN YAN-KIN,1984,Golden Horse Award
145842,MARC WIESE,2009,Golden FIPA
145846,SARAH BURNS,2016,Primetime Emmy
145859,BRAD BERNSTEIN,2013,Best Documentary
145867,DAMIEN OUNOURI,2016,Illy Prize
145871,MATTHEW COOKE,2013,Audience Award
145874,JAMIE KASTNER,2012,Sound & Vision Award
145875,TREVA WURMFELD,2013,Special Jury Award
145879,LESLIE HARRIS,1993,Critics Award
145883,NISSIM NOTRIKA,2011,Haggiag Award
145884, DAVIDE MANULI,2014,CinEuphoria
145890,JOHN D. GOODELL,1974,Oscar
145891,IAN DARLING,2013,ADG Award
145903,HENRIQUE CAMPOS,1947,Grand International Award
145904,MIGUEL ÁNGEL CÁRCANO,2014,Sleepwalkers Jury Prize
145905,BUCK HENRY,1979,Oscar
145922,SUSANNE IRINA ZACHARIAS,2005,Prize of the Minister President of the State of Saarland
145924,JAKOB PREUSS,2012,Adolf Grimme Award
145928,CHRIS WILSON,2003,BMI Film Music Award
145930,RAÚL RODRÍGUEZ PEILA,2003,Silver Condor
145931,HARALD BERGMANN,2009,"Special ""Cultural"" Award of the State of NRW"
145932,ADONIS KYROU,1965,Honorary Award (Greek Competition)
145933,DENNISON RAMALHO,2014,Audience Choice Award
145937,AMBER PRODUCTION TEAM,1992,European Film Award
145941,JEAN BACH,1995,Oscar
145946,DANI KOUYATÉ,1995,OCIC Award
145958,JOSÉ MARÍA DE ORBE,2011,Woosuk Award
145959,KAZUYOSHI OKUYAMA,1995,Award of the Japanese Academy
145966,ERAN PALATNIK,1994,Best Direction
145968,DAIGO MATSUI,2015,Crystal Bear
145971,SHIGEYUKI YAMANE,1977,Blue Ribbon Award
145972,ROBERT L. ROSEN,1985,Stinker Award
145973,TIMOTHY GREENBERG,2015,Primetime Emmy
145977,ALFRED BRAUN,1949,Golden Lion
145978,CARL FROELICH,1939,Mussolini Cup
145985,DIMITRI DE CLERCQ,1995,Golden Berlin Bear
145988,JOHN RUBINO,1995,Prix SACD
145989,LAWRENCE SHAPIRO,2014,Certificate of Merit
145990,SUSANNE OFTERINGER,1997,Adolf Grimme Award
145994,VINICIUS MAINARDI,1998,Special Jury Prize
145997,SANDIP RAY,1995,Golden Leopard
145998,ELEANOR GAVER,1998,Golden Starfish Award
145999,AMY GOLDSTEIN,1988,Gold Hugo
146001,MANDY JACOBSON,1997,CableACE
146015,FRANZ MÜLLER,2013,Jury Award (German Competition)
146020,YALE STROM,1990,Gold Hugo
146021,CAROLYN M. SCOTT,2005,Festival Award
146023,MATHIEU DONCK,2008,Cinema Prize - Short Film
146026,WILLIAM E. JONES,2012,Best Experimental Documentary
146028,YAMINA BENGUIGUI,1997,7 d'Or
146038,SPENCER HALPIN,2011,Grand Prize
146040,PETER KRISTÚFEK,2011,Grand Prix
146042,CARLOS BALAGUÉ,1994,Best Film
146045,HELKE MISSELWITZ,1997,Critics Award
146056,SHU KEI,1990,OCIC Award
146061,MO OGRODNIK,2013,Nora Ephron Prize
146062,MARIE-LOUISE DE GEER BERGENSTRÅHLE,1984,International Fantasy Film Award
146064,EISHA MARJARA,2012,Audience Award
146071,GREGG BARSON,2004,Audience Award
146072,DANA RANGA,2004,Daring Digital Award
146079,JENNIFER JESSUM,2011,Black Reel
146081,DANIÈLE HUILLET,1987,Golden Berlin Bear
146090,WALBURG VON WALDENFELS,1998,Tróia Award - First Works Section
146094,LARRY SWERDLOVE,2006,Annie
146098,WALDEMAR DZIKI,1984,Gold Hugo
146102,PETER PLUMMER,1973,BAFTA TV Award
146103,ROB TREGENZA,1990,Independent Spirit Award
146105,HARVEY S. LAIDMAN,1973,DGA Award
146106,DAVID D. WILLIAMS,1994,Primetime Emmy
146112,DAVID MAQUILING,2002,Someone to Watch Award
146113,ALAN MADISON,2003,WGA Award (TV)
146114,NICHOLAS BARKER,1998,Grand Jury Award
146116,CARLOS MARCOVICH,1998,Silver Ariel
146131,ZUZANA LIOVÁ,2011,Anonimul Trophy
146139,YUZO KAWASHIMA,1964,Special Award
146140,YAN CUI,1996,C.I.C.A.E. Award
146141,TONY BARBIERI,2013,Primetime Emmy
146151,PYOTR LUTSIK,1999,Don Quixote Award
146168,JEANNE CRÉPEAU,1999,Audience Award
146169,DAISUKE ITÔ,1955,Best Film
146173,NORIAKI TSUCHIMOTO,1964,Youth Film Award - Honorable Mention
146174,JONAH BEKHOR,2013,Jury Award
146178,ADÁN ALIAGA,2011,Jury Award
146203,DAVID MADDEN,2004,Primetime Emmy
146206,JACK H. HARRIS,2014,Star on the Walk of Fame
146207,BRANDON CRONENBERG,2012,Un Certain Regard Award
146214,SUZANNE OSTEN,1983,Gold Hugo
146222,LISANNE SKYLER,2000,Someone to Watch Award
146227,ROBERTO MONTICELLO,1999,Feature Film Award
146228,EMMANUEL FINKIEL,2007,Golden FIPA
146242,CASS PALEY,2009,Hall of Fame
146245,DANIELLE HARRIS,2012,Fangoria Horror Hall of Fame
146249,MAYA ANGELOU,1999,Black Film Award
146255,ANDREI GRYAZEV,2012,Sutherland Trophy
146262,MARC RECHA,2001,Golden Precolumbian Circle
146281,JASON ROSETTE,2000,Festival Award
146282,MARIE-CHRISTINE QUESTERBERT,2000,C.I.C.A.E. Award
146283,KAZE SHINDO,2001,C.I.C.A.E. Award
146287,BUDDHADEB DASGUPTA,2003,Best ASEAN Film Award
146307,KAZIK RADWANSKI,2011,Golden Berlin Bear
146330,TAHANI RACHED,2007,City of Lisbon Award
146332,JOHN HEYER,1954,Absolute Grand Prize
146333,KELLIE MARTIN,1993,Primetime Emmy
146346,GÔ RIJÛ,2001,Golden Berlin Bear
146348,MARK WILKINSON,2001,Grand Prize
146350,BRUCE SWEENEY,2002,Jury Prize
146364,SVEN NYKVIST,1989,Oscar
146398,THOM HOFFMAN,1993,Silver Plaque
146405,KIM JAE-HWAN,2011,Audience Award
146406,KEITH BEHRMAN,2004,Grand Jury Prize
146415,MAJA WEISS,2005,Golden Berlin Bear
146426,CONRAD E. PALMISANO,2014,Technical Award
146432,BILL D'ELIA,2009,Primetime Emmy
146442,DAVID THEWLIS,2017,Primetime Emmy
146458,BESTOR CRAM,2009,Imaginnaire Award
146464,HILTON LACERDA,2013,ACIE Award
146488,PAULO SACRAMENTO,2014,Golden Precolumbian Circle
146515,LOUIE IGNACIO,2014,Balanghai Trophy
146523,PJER ŽALICA,2003,Grand Prix
146535,DOUGLAS BLUSH,2014,Eddie
146538,PHILIP FRANK MESSINA,1999,Audience Favorite Choice Award
146541,ERIC STACEY,2011,Bonehead Award
146542,ZACH LIPOVSKY,2015,Canadian Screen Award
